event_id,timestamp,dt,damage_category_56,damage_category_71,damage_category_90,n_channels_used,cumulative_damage_category_56,cumulative_damage_category_71,cumulative_damage_category_90
traindata_20190310_175139,20190310_175139,2019-03-10 17:51:39,4.127016641902557e-09,2.0250010605551644e-09,9.941977429140733e-10,4,3.395369666942605e-06,1.666004228508742e-06,8.17944087009318e-07
traindata_20190311_080627,20190311_080627,2019-03-11 08:06:27,3.857870658421079e-08,1.8929393439969053e-08,9.293605124132735e-09,4,3.433948373526816e-06,1.684933621948711e-06,8.272376921334507e-07
traindata_20190311_170510,20190311_170510,2019-03-11 17:05:10,3.8321999237203616e-08,1.8803434982553632e-08,9.231764359452336e-09,4,3.4722703727640194e-06,1.7037370569312647e-06,8.364694564929031e-07
traindata_20190312_080535,20190312_080535,2019-03-12 08:05:35,3.727517199050051e-08,1.8289788814212848e-08,8.979583819319256e-09,4,3.50954554475452e-06,1.7220268457454776e-06,8.454490403122224e-07
traindata_20190312_170457,20190312_170457,2019-03-12 17:04:57,3.486494655940723e-08,1.7107164783917956e-08,8.398960843589658e-09,4,3.5444104913139273e-06,1.7391340105293955e-06,8.538480011558121e-07
traindata_20190313_080000,20190313_080000,2019-03-13 08:00:00,8.853522852184963e-10,4.344153348763561e-10,2.132812440616344e-10,4,3.545295843599146e-06,1.739568425864272e-06,8.540612823998737e-07
traindata_20190313_170024,20190313_170024,2019-03-13 17:00:24,2.037683805208085e-09,9.99829228873723e-10,4.908777491569589e-10,4,3.5473335274043537e-06,1.7405682550931457e-06,8.545521601490307e-07
traindata_20190314_081446,20190314_081446,2019-03-14 08:14:46,9.633553012208374e-09,4.726890332490438e-09,2.320721599165961e-09,4,3.556967080416562e-06,1.745295145425636e-06,8.568728817481967e-07
traindata_20190314_170138,20190314_170138,2019-03-14 17:01:38,2.0236611579822586e-09,9.929487440179611e-10,4.87499695363803e-10,4,3.558990741574544e-06,1.746288094169654e-06,8.573603814435605e-07
traindata_20190315_080637,20190315_080637,2019-03-15 08:06:37,3.61706482934783e-08,1.7747832759282297e-08,8.713504212218773e-09,4,3.5951613898680223e-06,1.7640359269289364e-06,8.660738856557792e-07
traindata_20190315_170152,20190315_170152,2019-03-15 17:01:52,1.8343151700664525e-09,9.000424488389297e-10,4.4188627284827184e-10,4,3.596995705038089e-06,1.7649359693777754e-06,8.665157719286275e-07
traindata_20190316_081106,20190316_081106,2019-03-16 08:11:06,3.893975934203979e-10,1.910655100461193e-10,9.380582683966611e-11,4,3.5973851026315092e-06,1.7651270348878215e-06,8.666095777554672e-07
traindata_20190316_171445,20190316_171445,2019-03-16 17:14:45,1.3885545322658252e-08,6.81321313785816e-09,3.3450259634896452e-09,4,3.6112706479541673e-06,1.7719402480256797e-06,8.699546037189568e-07
traindata_20190317_081117,20190317_081117,2019-03-17 08:11:17,4.967021898675157e-10,2.4371659931036946e-10,1.196554894043534e-10,4,3.611767350144035e-06,1.77218396462499e-06,8.700742592083612e-07
traindata_20190317_171150,20190317_171150,2019-03-17 17:11:50,4.5136978094235126e-10,2.2147337033500497e-10,1.0873491831271871e-10,4,3.612218719924977e-06,1.772405437995325e-06,8.701829941266739e-07
traindata_20190318_080648,20190318_080648,2019-03-18 08:06:48,3.670856826997593e-08,1.8011773668035056e-08,8.843089060768303e-09,4,3.648927288194953e-06,1.7904172116633601e-06,8.790260831874422e-07
traindata_20190318_170503,20190318_170503,2019-03-18 17:05:03,3.558329509033523e-08,1.745963647550456e-08,8.572010906151323e-09,4,3.6845105832852883e-06,1.8078768481388647e-06,8.875980940935935e-07
traindata_20190319_080437,20190319_080437,2019-03-19 08:04:37,1.1654133152958856e-09,5.718327315422053e-10,2.807479077901265e-10,4,3.6856759966005844e-06,1.808448680870407e-06,8.878788420013836e-07
traindata_20190319_170444,20190319_170444,2019-03-19 17:04:44,3.478516753559619e-08,1.7068019652738413e-08,8.379742087697204e-09,4,3.7204611641361804e-06,1.8255167005231453e-06,8.962585840890809e-07
traindata_20190320_080014,20190320_080014,2019-03-20 08:00:14,7.757092302712005e-10,3.8061683542363087e-10,1.8686824716503034e-10,4,3.7212368733664517e-06,1.8258973173585688e-06,8.964454523362459e-07
traindata_20190320_170437,20190320_170437,2019-03-20 17:04:37,3.4758503020120014e-08,1.7054936189112363e-08,8.373318609576676e-09,4,3.7559953763865717e-06,1.8429522535476812e-06,9.048187709458225e-07
traindata_20190321_080617,20190321_080617,2019-03-21 08:06:17,3.7021684126580475e-08,1.816541005885138e-08,8.918518627672913e-09,4,3.793017060513152e-06,1.8611176636065326e-06,9.137372895734954e-07
traindata_20190321_170152,20190321_170152,2019-03-21 17:01:52,1.7292006776988263e-09,8.48465976778465e-10,4.165642060559083e-10,4,3.7947462611908508e-06,1.8619661295833111e-06,9.141538537795513e-07
traindata_20190322_080118,20190322_080118,2019-03-22 08:01:18,7.458314526922326e-10,3.659567221907098e-10,1.7967069464471756e-10,4,3.795492092643543e-06,1.8623320863055018e-06,9.14333524474196e-07
traindata_20190322_170236,20190322_170236,2019-03-22 17:02:36,3.5941204228284554e-09,1.7635251561853143e-09,8.658231168387406e-10,4,3.7990862130663714e-06,1.864095611461687e-06,9.151993475910347e-07
traindata_20190323_081230,20190323_081230,2019-03-23 08:12:30,4.213431184877197e-10,2.067402038393326e-10,1.0150149944628173e-10,4,3.799507556184859e-06,1.8643023516655265e-06,9.15300849090481e-07
traindata_20190323_171140,20190323_171140,2019-03-23 17:11:40,4.3533471965944413e-10,2.136054553442418e-10,1.0487207424926328e-10,4,3.7999428909045187e-06,1.8645159571208708e-06,9.154057211647302e-07
traindata_20190324_081051,20190324_081051,2019-03-24 08:10:51,4.1193728396512424e-10,2.0212504801701892e-10,9.923563520002644e-11,4,3.800354828188484e-06,1.8647180821688878e-06,9.155049567999302e-07
traindata_20190324_171350,20190324_171350,2019-03-24 17:13:50,4.5591094372034063e-10,2.237015802598728e-10,1.0982888380300594e-10,4,3.8008107391322043e-06,1.8649417837491477e-06,9.156147856837333e-07
traindata_20190325_080606,20190325_080606,2019-03-25 08:06:06,3.7636971493362105e-08,1.846731278384369e-08,9.066741269929051e-09,4,3.838447710625566e-06,1.8834090965329915e-06,9.246815269536623e-07
traindata_20190325_170100,20190325_170100,2019-03-25 17:01:00,1.8207254842187497e-09,8.933744049122827e-10,4.3861251939171465e-10,4,3.8402684361097845e-06,1.8843024709379037e-06,9.251201394730541e-07
traindata_20190326_080008,20190326_080008,2019-03-26 08:00:08,3.522148356653931e-09,1.7282106607568283e-09,8.484850559700095e-10,4,3.843790584466438e-06,1.8860306815986605e-06,9.259686245290241e-07
traindata_20190326_170118,20190326_170118,2019-03-26 17:01:18,2.083830839691325e-09,1.0224721697383754e-09,5.019945634337884e-10,4,3.8458744153061295e-06,1.887053153768399e-06,9.264706190924579e-07
traindata_20190327_080557,20190327_080557,2019-03-27 08:05:57,3.615296583951544e-08,1.7739156519001493e-08,8.709244511484697e-09,4,3.882027381145645e-06,1.9047923102874004e-06,9.351798636039426e-07
traindata_20190327_170446,20190327_170446,2019-03-27 17:04:46,3.8327644608371644e-08,1.8806204993821913e-08,9.23312432859231e-09,4,3.9203550257540164e-06,1.9235985152812225e-06,9.444129879325349e-07
traindata_20190328_080627,20190328_080627,2019-03-28 08:06:27,3.7562179448425704e-08,1.8430614610936033e-08,9.048723876563412e-09,4,3.957917205202442e-06,1.9420291298921585e-06,9.534617118090983e-07
traindata_20190328_170528,20190328_170528,2019-03-28 17:05:28,4.087736893476049e-08,2.0057276872873147e-08,9.84735256906296e-09,4,3.998794574137202e-06,1.9620864067650315e-06,9.633090643781613e-07
traindata_20190329_081100,20190329_081100,2019-03-29 08:11:00,8.73999272750446e-09,4.288447582872342e-09,2.105463049154215e-09,4,4.007534566864707e-06,1.966374854347904e-06,9.654145274273154e-07
traindata_20190329_170509,20190329_170509,2019-03-29 17:05:09,4.453563536323308e-08,2.1852276515529108e-08,1.07286284498622e-08,4,4.05207020222794e-06,1.988227130863433e-06,9.761431558771776e-07
traindata_20190330_081157,20190330_081157,2019-03-30 08:11:57,4.697697168026022e-10,2.305016570767755e-10,1.131674603374565e-10,4,4.0525399719447424e-06,1.98845763252051e-06,9.76256323337515e-07
traindata_20190330_171250,20190330_171250,2019-03-30 17:12:50,4.6270472987473657e-10,2.270350836986898e-10,1.1146550595566768e-10,4,4.053002676674617e-06,1.9886846676042086e-06,9.763677888434707e-07
traindata_20190331_071129,20190331_071129,2019-03-31 07:11:29,4.789996274931971e-10,2.35030492446014e-10,1.1539094455671511e-10,4,4.05348167630211e-06,1.9889196980966547e-06,9.764831797880273e-07
traindata_20190331_161323,20190331_161323,2019-03-31 16:13:23,1.3754083700105982e-08,6.748708933443823e-09,3.313356876649948e-09,4,4.067235760002216e-06,1.9956684070300985e-06,9.797965366646772e-07
traindata_20190401_070257,20190401_070257,2019-04-01 07:02:57,7.137304829921482e-09,3.5020575646221857e-09,1.7193757544739248e-09,4,4.074373064832137e-06,1.9991704645947207e-06,9.81515912419151e-07
traindata_20190401_160117,20190401_160117,2019-04-01 16:01:17,1.976333677727669e-09,9.697265944545494e-10,4.76098511862582e-10,4,4.076349398509865e-06,2.0001401911891754e-06,9.819920109310136e-07
traindata_20190402_070711,20190402_070711,2019-04-02 07:07:11,3.97451575502628e-08,1.950173531505585e-08,9.574603001847674e-09,4,4.116094556060128e-06,2.0196419265042315e-06,9.915666139328614e-07
traindata_20190402_160000,20190402_160000,2019-04-02 16:00:00,1.859168493332649e-09,9.122372157466701e-10,4.478734350138636e-10,4,4.11795372455346e-06,2.020554163719978e-06,9.920144873678752e-07
traindata_20190403_070634,20190403_070634,2019-04-03 07:06:34,3.640602783746904e-08,1.7863326314935734e-08,8.770207112078139e-09,4,4.1543597523909295e-06,2.038417490034914e-06,1.0007846944799534e-06
traindata_20190403_160454,20190403_160454,2019-04-03 16:04:54,3.412329466650471e-09,1.6743258844106188e-09,8.220297004324954e-10,4,4.15777208185758e-06,2.0400918159193245e-06,1.001606724180386e-06
traindata_20190404_070508,20190404_070508,2019-04-04 07:05:08,8.772181746291022e-10,4.3042417515992636e-10,2.1132173793643958e-10,4,4.158649300032209e-06,2.0405222400944844e-06,1.0018180459183224e-06
traindata_20190404_160104,20190404_160104,2019-04-04 16:01:04,1.5940986252084781e-09,7.821755245427274e-10,3.840181401435009e-10,4,4.1602433986574175e-06,2.041304415619027e-06,1.002202064058466e-06
traindata_20190405_070619,20190405_070619,2019-04-05 07:06:19,3.748242511803391e-08,1.8391481596063395e-08,9.02951106931227e-09,4,4.197725823775452e-06,2.0596958972150907e-06,1.0112315751277783e-06
traindata_20190405_160231,20190405_160231,2019-04-05 16:02:31,1.4878601560798471e-09,7.300475514027745e-10,3.5842530750359173e-10,4,4.199213683931531e-06,2.0604259447664935e-06,1.0115900004352819e-06
traindata_20190406_072353,20190406_072353,2019-04-06 07:23:53,1.446515589617401e-09,7.097610349674906e-10,3.484654071141969e-10,4,4.2006601995211485e-06,2.061135705801461e-06,1.0119384658423962e-06
traindata_20190406_161354,20190406_161354,2019-04-06 16:13:54,1.3774975537103712e-08,6.758959919991299e-09,3.3183897173168794e-09,4,4.214435175058252e-06,2.0678946657214524e-06,1.0152568555597132e-06
traindata_20190407_072051,20190407_072051,2019-04-07 07:20:51,1.580877138995166e-09,7.756881449348444e-10,3.80833085928361e-10,4,4.216016052197247e-06,2.0686703538663873e-06,1.0156376886456415e-06
traindata_20190407_162149,20190407_162149,2019-04-07 16:21:49,4.656126105789395e-08,2.284618919771424e-08,1.1216601401842383e-08,4,4.262577313255141e-06,2.0915165430641015e-06,1.0268542900474839e-06
traindata_20190408_070649,20190408_070649,2019-04-08 07:06:49,3.787385985980477e-08,1.858354667260709e-08,9.123807644910116e-09,4,4.300451173114946e-06,2.1101000897367087e-06,1.035978097692394e-06
traindata_20190408_160526,20190408_160526,2019-04-08 16:05:26,3.866927462552866e-08,1.8973832412630073e-08,9.315422952862612e-09,4,4.339120447740475e-06,2.129073922149339e-06,1.0452935206452565e-06
traindata_20190409_070636,20190409_070636,2019-04-09 07:06:36,3.6615772829443675e-08,1.7966241778586237e-08,8.820734651873224e-09,4,4.3757362205699185e-06,2.147040163927925e-06,1.0541142552971298e-06
traindata_20190409_160554,20190409_160554,2019-04-09 16:05:54,7.577332390697745e-10,3.717965653821132e-10,1.8253783335044924e-10,4,4.376493953808988e-06,2.147411960493307e-06,1.0542967931304803e-06
traindata_20190410_070610,20190410_070610,2019-04-10 07:06:10,3.562759244354015e-08,1.7481371834240204e-08,8.58268213246193e-09,4,4.412121546252528e-06,2.1648933323275474e-06,1.0628794752629421e-06
traindata_20190410_160209,20190410_160209,2019-04-10 16:02:09,1.7236894042427211e-09,8.457617631631595e-10,4.152365410363368e-10,4,4.4138452356567706e-06,2.1657390940907105e-06,1.0632947118039785e-06
traindata_20190411_070110,20190411_070110,2019-04-11 07:01:10,3.263568414709064e-09,1.6013333781793433e-09,7.861931834259905e-10,4,4.41710880407148e-06,2.1673404274688897e-06,1.0640809049874044e-06
traindata_20190411_160127,20190411_160127,2019-04-11 16:01:27,1.7011838922522849e-09,8.347189955653142e-10,4.0981496628501665e-10,4,4.418809987963732e-06,2.168175146464455e-06,1.0644907199536895e-06
traindata_20190412_070548,20190412_070548,2019-04-12 07:05:48,3.577021279360652e-08,1.7551351285548646e-08,8.617039355229086e-09,4,4.454580200757339e-06,2.1857264977500036e-06,1.0731077593089185e-06
traindata_20190412_160555,20190412_160555,2019-04-12 16:05:55,3.478473380108154e-08,1.7067806832454824e-08,8.379637601112124e-09,4,4.489364934558421e-06,2.2027943045824584e-06,1.0814873969100306e-06
traindata_20190413_071424,20190413_071424,2019-04-13 07:14:24,8.961614718242157e-09,4.397190727188643e-09,2.158851756322105e-09,4,4.498326549276663e-06,2.207191495309647e-06,1.0836462486663527e-06
traindata_20190413_160826,20190413_160826,2019-04-13 16:08:26,1.2771387334354198e-09,6.266529830348737e-10,3.076625456940942e-10,4,4.499603688010099e-06,2.2078181482926817e-06,1.0839539112120468e-06
traindata_20190414_071945,20190414_071945,2019-04-14 07:19:45,1.405388830266343e-09,6.895813898317014e-10,3.385579764280578e-10,4,4.501009076840365e-06,2.2085077296825134e-06,1.0842924691884748e-06
traindata_20190414_161409,20190414_161409,2019-04-14 16:14:09,1.430513639431889e-08,7.019093665812748e-09,3.4461053950956192e-09,4,4.5153142132346844e-06,2.215526823348326e-06,1.0877385745835705e-06
traindata_20190415_070600,20190415_070600,2019-04-15 07:06:00,3.665489824049902e-08,1.7985439423218268e-08,8.830159958029456e-09,4,4.551969111475184e-06,2.233512262771544e-06,1.0965687345416e-06
traindata_20190415_160449,20190415_160449,2019-04-15 16:04:49,3.93977581142446e-08,1.933127701856378e-08,9.490914525365136e-09,4,4.591366869589429e-06,2.252843539790108e-06,1.106059649066965e-06
traindata_20190416_070206,20190416_070206,2019-04-16 07:02:06,5.3383581703397645e-09,2.619369364010573e-09,1.286009750949778e-09,4,4.596705227759768e-06,2.2554629091541188e-06,1.107345658817915e-06
traindata_20190416_160431,20190416_160431,2019-04-16 16:04:31,3.5859743434899676e-08,1.7595281237691335e-08,8.63860727443531e-09,4,4.632564971194668e-06,2.27305819039181e-06,1.1159842660923502e-06
traindata_20190417_070628,20190417_070628,2019-04-17 07:06:28,3.597858119689822e-08,1.76535912991623e-08,8.667235274999283e-09,4,4.668543552391566e-06,2.2907117816909724e-06,1.1246515013673494e-06
traindata_20190417_160506,20190417_160506,2019-04-17 16:05:06,3.55804717032689e-08,1.745825112567445e-08,8.571330752594336e-09,4,4.704124024094835e-06,2.308170032816647e-06,1.1332228321199437e-06
traindata_20190418_070548,20190418_070548,2019-04-18 07:05:48,4.033924295101735e-08,1.979323488265479e-08,9.717718093396246e-09,4,4.744463267045852e-06,2.3279632676993018e-06,1.1429405502133399e-06
traindata_20190418_160124,20190418_160124,2019-04-18 16:01:24,1.7590342409752806e-09,8.631043954030886e-10,4.237511073568104e-10,4,4.746222301286827e-06,2.328826372094705e-06,1.1433643013206968e-06
traindata_20190419_071442,20190419_071442,2019-04-19 07:14:42,9.612643177662514e-09,4.716630515095596e-09,2.315684422892153e-09,4,4.75583494446449e-06,2.3335430026098007e-06,1.1456799857435889e-06
traindata_20190419_160602,20190419_160602,2019-04-19 16:06:02,3.651723224537306e-08,1.7917890922613257e-08,8.796996238687838e-09,4,4.792352176709863e-06,2.351460893532414e-06,1.1544769819822767e-06
traindata_20190420_070015,20190420_070015,2019-04-20 07:00:15,1.7334493384480513e-08,8.50550664888458e-09,4.175877078475896e-09,4,4.809686670094343e-06,2.359966400181299e-06,1.1586528590607526e-06
traindata_20190420_162202,20190420_162202,2019-04-20 16:22:02,3.698530009927009e-08,1.8147557527523367e-08,8.909753720484793e-09,4,4.846671970193613e-06,2.3781139577088224e-06,1.1675626127812375e-06
traindata_20190421_070058,20190421_070058,2019-04-21 07:00:58,1.742566753660099e-08,8.55024302161073e-09,4.197840919214977e-09,4,4.864097637730215e-06,2.386664200730433e-06,1.1717604537004526e-06
traindata_20190421_161842,20190421_161842,2019-04-21 16:18:42,2.8090129196999747e-08,1.3782968752176687e-08,6.7669082703159264e-09,4,4.892187766927214e-06,2.4004471694826095e-06,1.1785273619707684e-06
traindata_20190422_070613,20190422_070613,2019-04-22 07:06:13,1.760227866848321e-08,8.63690071175334e-09,4.240386516658914e-09,4,4.909790045595697e-06,2.4090840701943627e-06,1.1827677484874273e-06
traindata_20190422_162713,20190422_162713,2019-04-22 16:27:13,1.594875991788963e-08,7.825569545892986e-09,3.842054076461049e-09,4,4.925738805513587e-06,2.4169096397402556e-06,1.1866098025638882e-06
traindata_20190423_070637,20190423_070637,2019-04-23 07:06:37,3.9697261412213794e-08,1.947823414247491e-08,9.56306482876178e-09,4,4.9654360669258e-06,2.4363878738827303e-06,1.19617286739265e-06
traindata_20190423_160047,20190423_160047,2019-04-23 16:00:47,1.8923808896562313e-09,9.28533524585354e-10,4.5587429673233003e-10,4,4.967328447815457e-06,2.4373164074073155e-06,1.1966287416893824e-06
traindata_20190424_074522,20190424_074522,2019-04-24 07:45:22,9.890411524698315e-10,4.852922962192888e-10,2.382598779590424e-10,4,4.968317488967927e-06,2.4378016997035347e-06,1.1968670015673414e-06
traindata_20190424_160152,20190424_160152,2019-04-24 16:01:52,4.330788849490263e-09,2.124985861267416e-09,1.0432864397696599e-09,4,4.9726482778174174e-06,2.4399266855648023e-06,1.197910288007111e-06
traindata_20190425_070037,20190425_070037,2019-04-25 07:00:37,1.294931450567624e-09,6.353833260863281e-10,3.1194880881054025e-10,4,4.973943209267985e-06,2.4405620688908885e-06,1.1982222368159216e-06
traindata_20190425_160419,20190425_160419,2019-04-25 16:04:19,4.1693551410482265e-09,2.0457752694114603e-09,1.0043970815505147e-09,4,4.978112564409034e-06,2.4426078441603e-06,1.1992266338974721e-06
traindata_20190426_070344,20190426_070344,2019-04-26 07:03:44,9.302785173353969e-10,4.564592652932521e-10,2.2410396721587535e-10,4,4.97904284292637e-06,2.443064303425593e-06,1.199450737864688e-06
traindata_20190426_160018,20190426_160018,2019-04-26 16:00:18,4.046134275346599e-09,1.9853145527778365e-09,9.74713191905718e-10,4,4.983088977201717e-06,2.445049617978371e-06,1.2004254510565935e-06
traindata_20190427_071113,20190427_071113,2019-04-27 07:11:13,4.103414644530064e-10,2.013420281058118e-10,9.885120249846252e-11,4,4.9834993186661695e-06,2.445250960006477e-06,1.200524302259092e-06
traindata_20190427_161103,20190427_161103,2019-04-27 16:11:03,4.303169580384022e-10,2.1114339291855243e-10,1.0366329616306176e-10,4,4.983929635624208e-06,2.4454621033993955e-06,1.200627965555255e-06
traindata_20190428_071054,20190428_071054,2019-04-28 07:10:54,4.607270545793649e-10,2.260646988134194e-10,1.1098908424829872e-10,4,4.984390362678787e-06,2.445688168098209e-06,1.2007389546395034e-06
traindata_20190428_161334,20190428_161334,2019-04-28 16:13:34,1.3672250860558692e-08,6.708556057589389e-09,3.293643356828361e-09,4,4.998062613539346e-06,2.452396724155798e-06,1.2040325979963318e-06
traindata_20190429_070016,20190429_070016,2019-04-29 07:00:16,8.715724040349324e-09,4.276539679054255e-09,2.099616725747581e-09,4,5.0067783375796955e-06,2.4566732638348524e-06,1.2061322147220794e-06
traindata_20190429_160100,20190429_160100,2019-04-29 16:01:00,2.027251278924355e-09,9.947103067510621e-10,4.883645550062818e-10,4,5.00880558885862e-06,2.4576679741416034e-06,1.2066205792770857e-06
traindata_20190430_070031,20190430_070031,2019-04-30 07:00:31,3.3200402171277983e-09,1.6290423674352436e-09,7.997972328821884e-10,4,5.012125629075748e-06,2.4592970165090385e-06,1.207420376509968e-06
traindata_20190430_160519,20190430_160519,2019-04-30 16:05:19,3.672078858846196e-08,1.80177698052067e-08,8.846032933815278e-09,4,5.04884641766421e-06,2.477314786314245e-06,1.2162664094437831e-06
traindata_20190501_071108,20190501_071108,2019-05-01 07:11:08,4.240938675967857e-10,2.0808991244157654e-10,1.0216415452932387e-10,4,5.049270511531807e-06,2.4775228762266867e-06,1.2163685735983125e-06
traindata_20190501_162049,20190501_162049,2019-05-01 16:20:49,1.3751960473670939e-08,6.747667131058266e-09,3.3128453916929986e-09,4,5.063022472005478e-06,2.484270543357745e-06,1.2196814189900054e-06
traindata_20190502_070315,20190502_070315,2019-05-02 07:03:15,1.1024359118073523e-08,5.4093164246966425e-09,2.6557665992861448e-09,4,5.074046831123551e-06,2.4896798597824416e-06,1.2223371855892917e-06
traindata_20190502_160244,20190502_160244,2019-05-02 16:02:44,1.366992956497354e-09,6.707417068719302e-10,3.29308415704032e-10,4,5.075413824080048e-06,2.4903506014893133e-06,1.2226664940049958e-06
traindata_20190503_070020,20190503_070020,2019-05-03 07:00:20,3.5671703468776474e-09,1.7503015767530618e-09,8.593308472390467e-10,4,5.078980994426925e-06,2.4921009030660663e-06,1.2235258248522349e-06
traindata_20190503_160200,20190503_160200,2019-05-03 16:02:00,3.6608541785487487e-09,1.7962693726094392e-09,8.818992694376091e-10,4,5.082641848605474e-06,2.4938971724386757e-06,1.2244077241216724e-06
traindata_20190504_071038,20190504_071038,2019-05-04 07:10:38,4.1284271124180776e-10,2.0256931353727975e-10,9.94537525067782e-11,4,5.0830546913167155e-06,2.494099741752213e-06,1.2245071778741793e-06
traindata_20190504_161132,20190504_161132,2019-05-04 16:11:32,4.759166194665592e-10,2.3351775453741073e-10,1.146482483460072e-10,4,5.083530607936182e-06,2.49433325950675e-06,1.2246218261225253e-06
traindata_20190505_071127,20190505_071127,2019-05-05 07:11:27,4.3094015967810923e-10,2.1144917893563152e-10,1.0381342535257999e-10,4,5.08396154809586e-06,2.494544708685686e-06,1.224725639547878e-06
traindata_20190505_161228,20190505_161228,2019-05-05 16:12:28,1.3552471077490155e-08,6.649783775141058e-09,3.2647884235178468e-09,4,5.09751401917335e-06,2.501194492460827e-06,1.2279904279713958e-06
traindata_20190506_070535,20190506_070535,2019-05-06 07:05:35,3.7699539924123714e-08,1.8498013202485842e-08,9.081813996316748e-09,4,5.135213559097474e-06,2.5196925056633128e-06,1.2370722419677127e-06
traindata_20190506_160034,20190506_160034,2019-05-06 16:00:34,1.9406654135725713e-09,9.522252662532324e-10,4.675060319203851e-10,4,5.137154224511047e-06,2.520644730929566e-06,1.237539747999633e-06
traindata_20190507_070024,20190507_070024,2019-05-07 07:00:24,1.0466340931893013e-08,5.1355139380888624e-09,2.521340094780964e-09,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190507_160457,20190507_160457,2019-05-07 16:04:57,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190508_070614,20190508_070614,2019-05-08 07:06:14,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190508_160210,20190508_160210,2019-05-08 16:02:10,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190509_070556,20190509_070556,2019-05-09 07:05:56,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190509_160342,20190509_160342,2019-05-09 16:03:42,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190510_070558,20190510_070558,2019-05-10 07:05:58,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190510_160456,20190510_160456,2019-05-10 16:04:56,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190511_072214,20190511_072214,2019-05-11 07:22:14,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190511_161050,20190511_161050,2019-05-11 16:10:50,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190512_071116,20190512_071116,2019-05-12 07:11:16,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190512_160049,20190512_160049,2019-05-12 16:00:49,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190513_070231,20190513_070231,2019-05-13 07:02:31,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190513_160504,20190513_160504,2019-05-13 16:05:04,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190514_070450,20190514_070450,2019-05-14 07:04:50,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190514_161437,20190514_161437,2019-05-14 16:14:37,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190515_070713,20190515_070713,2019-05-15 07:07:13,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190515_160506,20190515_160506,2019-05-15 16:05:06,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190516_070712,20190516_070712,2019-05-16 07:07:12,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190516_160158,20190516_160158,2019-05-16 16:01:58,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190517_070137,20190517_070137,2019-05-17 07:01:37,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190517_160610,20190517_160610,2019-05-17 16:06:10,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190518_071026,20190518_071026,2019-05-18 07:10:26,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190518_162723,20190518_162723,2019-05-18 16:27:23,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190519_070816,20190519_070816,2019-05-19 07:08:16,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190519_161155,20190519_161155,2019-05-19 16:11:55,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190520_070614,20190520_070614,2019-05-20 07:06:14,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
traindata_20190520_160132,20190520_160132,2019-05-20 16:01:32,0.0,0.0,0.0,4,5.14762056544294e-06,2.5257802448676547e-06,1.240061088094414e-06
