event_id,channel,type,min,max,std
traindata_20190719_160607,aAR0910Ay,accel,,,
traindata_20190719_160607,aAR0910Cy,accel,,,
traindata_20190719_160607,aAR1516Ay,accel,,,
traindata_20190719_160607,aAR1516Cy,accel,,,
traindata_20190719_160607,aAR2122Ay,accel,,,
traindata_20190719_160607,aAR2122Cy,accel,,,
traindata_20190719_160607,sgBD1011A,strain,-5.49379492697827e-06,2.2282785541492085e-06,9.96765503739063e-07
traindata_20190719_160607,sgBD1415A,strain,-8.393752734111956e-06,1.2600465573407533e-06,1.6673709393942829e-06
traindata_20190719_160607,sgBD1718A,strain,-8.424372110038894e-06,1.2485319303971216e-06,1.712265345669991e-06
traindata_20190719_160607,sgBD1718C,strain,-1.7055691083574026e-06,4.330330217941882e-05,9.395673459792382e-06
traindata_20190719_160607,sgBD2324AB,strain,-5.476638646979295e-06,4.879394596827603e-07,1.0634963474593678e-06
traindata_20190719_160607,sgBD2324AT,strain,-3.983844877505275e-06,1.507160934546873e-06,6.354446656812089e-07
traindata_20190719_160607,sgBD2324C,strain,-1.5110964353944934e-06,3.8754718442940016e-05,8.843598181385655e-06
traindata_20190719_160607,sgBD2728A,strain,-1.6699458554504274e-06,1.0852985876196324e-05,1.9321876641525875e-06
traindata_20190719_160607,sgDI20ALB,strain,,,
traindata_20190719_160607,sgDI20ALL,strain,,,
traindata_20190719_160607,sgDI23ALB,strain,,,
traindata_20190719_160607,sgDI23ALL,strain,,,
traindata_20190719_160607,sgRABB,strain,-1.2815669965034085e-05,5.524547281011101e-06,1.2966518654598063e-06
traindata_20190719_160607,sgRABL,strain,-4.009264179494166e-06,4.3336645506137305e-06,1.1700844539512467e-06
traindata_20190719_160607,sgRAAB,strain,-0.0001124585967793943,0.00010505840976070586,7.0692993343280945e-06
traindata_20190719_160607,sgRAAL,strain,-5.671021889183924e-05,5.457620682897146e-05,4.373111309636311e-06
traindata_20190720_071105,aBD11Az,accel,-0.41177270379676906,0.4477367273570328,0.025407470412502894
traindata_20190720_071105,aBD17Ay,accel,-0.3758275860358126,0.43211862661910444,0.0238142492172412
traindata_20190720_071105,aBD17Az,accel,-0.43215847178295375,0.5464535340061603,0.03340979063367908
traindata_20190720_071105,aBD17Cz,accel,-1.5541960953923113,1.4983240636556636,0.08529728877033106
traindata_20190720_071105,aBD23Ay,accel,-0.32598457363712663,0.2614012220110931,0.02165143103502796
traindata_20190720_071105,aBD23Az,accel,-0.4542758924485458,0.47623066785296136,0.026892202346222194
traindata_20190720_071105,aAR0910Ay,accel,,,
traindata_20190720_071105,aAR0910Cy,accel,,,
traindata_20190720_071105,aAR1516Ay,accel,,,
traindata_20190720_071105,aAR1516Cy,accel,,,
traindata_20190720_071105,aAR2122Ay,accel,,,
traindata_20190720_071105,aAR2122Cy,accel,,,
traindata_20190720_071105,sgBD1011A,strain,-4.290631579435833e-06,1.7591247893830857e-06,6.206051139758733e-07
traindata_20190720_071105,sgBD1415A,strain,-6.109383544549034e-06,1.2707777916718549e-06,9.859281887630472e-07
traindata_20190720_071105,sgBD1718A,strain,-6.464137377771008e-06,1.3463613951449809e-06,1.0309961043421696e-06
traindata_20190720_071105,sgBD1718C,strain,-9.48462162056094e-07,3.3181667670776596e-05,5.153809660767898e-06
traindata_20190720_071105,sgBD2324AB,strain,-4.517805168568047e-06,5.165245475864037e-07,6.884991308026871e-07
traindata_20190720_071105,sgBD2324AT,strain,-3.1621876169718254e-06,9.330446146854348e-07,4.4689865252958463e-07
traindata_20190720_071105,sgBD2324C,strain,-1.193416904308629e-06,3.0401682646240258e-05,4.963497890499128e-06
traindata_20190720_071105,sgBD2728A,strain,-8.055674504522849e-07,8.752761593634729e-06,1.0928670617506054e-06
traindata_20190720_071105,sgDI20ALB,strain,,,
traindata_20190720_071105,sgDI20ALL,strain,,,
traindata_20190720_071105,sgDI23ALB,strain,,,
traindata_20190720_071105,sgDI23ALL,strain,,,
traindata_20190720_071105,sgRABB,strain,-1.1527123000378146e-05,4.252075974781153e-06,8.479173665432568e-07
traindata_20190720_071105,sgRABL,strain,-3.1849357897537533e-06,1.7438216660680165e-06,3.663069340918813e-07
traindata_20190720_071105,sgRAAB,strain,-9.417053734407841e-05,8.312553362683124e-05,4.20970927125216e-06
traindata_20190720_071105,sgRAAL,strain,-6.488271538055828e-05,4.3566135786133296e-05,2.7931793372959793e-06
traindata_20190720_161057,aBD11Az,accel,-0.27248157754884667,0.2783585505900459,0.02354278579558302
traindata_20190720_161057,aBD17Ay,accel,-0.43878154167785627,0.3417461343407404,0.02284736762195962
traindata_20190720_161057,aBD17Az,accel,-0.40421485336228885,0.40161055015898983,0.031077975756574318
traindata_20190720_161057,aBD17Cz,accel,-1.5910398943523656,1.5500854016174337,0.09430828768575784
traindata_20190720_161057,aBD23Ay,accel,-0.3074819061626275,0.4203186840930357,0.020400839983247186
traindata_20190720_161057,aBD23Az,accel,-0.37481368770863,0.38025949024429,0.02840423535947042
traindata_20190720_161057,aAR0910Ay,accel,,,
traindata_20190720_161057,aAR0910Cy,accel,,,
traindata_20190720_161057,aAR1516Ay,accel,,,
traindata_20190720_161057,aAR1516Cy,accel,,,
traindata_20190720_161057,aAR2122Ay,accel,,,
traindata_20190720_161057,aAR2122Cy,accel,,,
traindata_20190720_161057,sgBD1011A,strain,-4.8632181247015936e-06,1.8681177080940616e-06,7.160069827584191e-07
traindata_20190720_161057,sgBD1415A,strain,-6.628474250393976e-06,1.5639764477670387e-06,1.0050315855208537e-06
traindata_20190720_161057,sgBD1718A,strain,-5.335018334070972e-06,1.4108243518432857e-06,9.842323247705918e-07
traindata_20190720_161057,sgBD1718C,strain,-1.1644665586286497e-06,3.485148810982309e-05,5.5875568164206735e-06
traindata_20190720_161057,sgBD2324AB,strain,-4.164904080941319e-06,5.653573379273743e-07,5.550928221384747e-07
traindata_20190720_161057,sgBD2324AT,strain,-2.867821047892104e-06,1.203374706804144e-06,3.546997716046563e-07
traindata_20190720_161057,sgBD2324C,strain,-1.314910298576028e-06,3.127333499182406e-05,5.207363613686189e-06
traindata_20190720_161057,sgBD2728A,strain,-9.44769776597726e-07,8.683783276445763e-06,1.2767877474049827e-06
traindata_20190720_161057,sgDI20ALB,strain,,,
traindata_20190720_161057,sgDI20ALL,strain,,,
traindata_20190720_161057,sgDI23ALB,strain,,,
traindata_20190720_161057,sgDI23ALL,strain,,,
traindata_20190720_161057,sgRABB,strain,-4.139514403432619e-06,4.313370830543597e-06,7.16571384764202e-07
traindata_20190720_161057,sgRABL,strain,-1.703574022070823e-06,1.452210179537307e-06,2.783172839937882e-07
traindata_20190720_161057,sgRAAB,strain,-9.376024319976345e-05,9.148980580982236e-05,4.390320878559185e-06
traindata_20190720_161057,sgRAAL,strain,-6.226815374210361e-05,4.414353912247877e-05,2.991285630459418e-06
traindata_20190721_071201,aBD11Az,accel,-0.8788451824985719,1.2924171958366821,0.0557698517622148
traindata_20190721_071201,aBD17Ay,accel,-0.5704708389805767,0.4562736872497674,0.03567519509009623
traindata_20190721_071201,aBD17Az,accel,-0.9777467786813288,1.205297553322353,0.08111462677299444
traindata_20190721_071201,aBD17Cz,accel,-1.4860687530445014,1.1105356643482358,0.0765826406146867
traindata_20190721_071201,aBD23Ay,accel,-0.6539774483777747,0.5054214489606523,0.03402305950812223
traindata_20190721_071201,aBD23Az,accel,-1.4766540956203742,1.2796551824464086,0.07691118894219262
traindata_20190721_071201,aAR0910Ay,accel,,,
traindata_20190721_071201,aAR0910Cy,accel,,,
traindata_20190721_071201,aAR1516Ay,accel,,,
traindata_20190721_071201,aAR1516Cy,accel,,,
traindata_20190721_071201,aAR2122Ay,accel,,,
traindata_20190721_071201,aAR2122Cy,accel,,,
traindata_20190721_071201,sgBD1011A,strain,-2.234984952732648e-06,1.9502368405314736e-05,3.7782461055757723e-06
traindata_20190721_071201,sgBD1415A,strain,-3.601059966330765e-06,1.8019512636154255e-05,3.398873057101464e-06
traindata_20190721_071201,sgBD1718A,strain,-3.929992833274804e-06,1.791276985650026e-05,3.420374992563576e-06
traindata_20190721_071201,sgBD1718C,strain,-8.314566472428795e-07,3.2004355816978936e-05,5.556078984797799e-06
traindata_20190721_071201,sgBD2324AB,strain,-4.136041796195156e-06,1.8747953904034702e-05,3.959087095344098e-06
traindata_20190721_071201,sgBD2324AT,strain,-3.0715298043891687e-06,1.9676994963182755e-05,4.8808007495708706e-06
traindata_20190721_071201,sgBD2324C,strain,-7.679984984416315e-07,3.140700518519386e-05,5.192547900198053e-06
traindata_20190721_071201,sgBD2728A,strain,-1.6326853894123262e-06,4.3525092667893095e-05,8.243416087092697e-06
traindata_20190721_071201,sgDI20ALB,strain,,,
traindata_20190721_071201,sgDI20ALL,strain,,,
traindata_20190721_071201,sgDI23ALB,strain,,,
traindata_20190721_071201,sgDI23ALL,strain,,,
traindata_20190721_071201,sgRABB,strain,-0.00010973963000028725,0.00010907898566498576,6.578635523504307e-06
traindata_20190721_071201,sgRABL,strain,-0.00010407864682651045,0.00011959100672356103,6.543333253641738e-06
traindata_20190721_071201,sgRAAB,strain,-0.0001024968479927222,6.04857489324177e-05,4.257902684743051e-06
traindata_20190721_071201,sgRAAL,strain,-4.41915120520085e-05,1.9628678085517473e-05,2.8271600486173457e-06
traindata_20190722_070150,aBD11Az,accel,-0.4475763923467519,0.47392077313502545,0.05468838357592786
traindata_20190722_070150,aBD17Ay,accel,-0.5966778808752214,0.6025279007993732,0.05434859494182156
traindata_20190722_070150,aBD17Az,accel,-1.7527058561860827,1.7216846264926864,0.11341522285723876
traindata_20190722_070150,aBD17Cz,accel,-2.8759230802572824,2.3435824686984548,0.2219237306443673
traindata_20190722_070150,aBD23Ay,accel,-0.5270776142422637,0.48413401930947625,0.042726727597288995
traindata_20190722_070150,aBD23Az,accel,-0.5604937614686729,0.5419766899688245,0.059190798311928645
traindata_20190722_070150,aAR0910Ay,accel,,,
traindata_20190722_070150,aAR0910Cy,accel,,,
traindata_20190722_070150,aAR1516Ay,accel,,,
traindata_20190722_070150,aAR1516Cy,accel,,,
traindata_20190722_070150,aAR2122Ay,accel,,,
traindata_20190722_070150,aAR2122Cy,accel,,,
traindata_20190722_070150,sgBD1011A,strain,-2.2835348940172676e-06,5.947641223958658e-06,8.216303693538177e-07
traindata_20190722_070150,sgBD1415A,strain,-7.56411415003986e-06,2.5250022363124823e-06,1.7935593059423448e-06
traindata_20190722_070150,sgBD1718A,strain,-1.1178708338887471e-05,2.2834920305997945e-06,2.4220311439724487e-06
traindata_20190722_070150,sgBD1718C,strain,-1.8420741035197075e-06,4.856547198070862e-05,1.186393895937464e-05
traindata_20190722_070150,sgBD2324AB,strain,-9.396862805502503e-06,1.9782095969575475e-06,2.3163716627467217e-06
traindata_20190722_070150,sgBD2324AT,strain,-7.630481746212546e-06,2.934882523638477e-06,1.6931711305962178e-06
traindata_20190722_070150,sgBD2324C,strain,-1.8822717909690507e-06,4.8235890770743884e-05,1.2104942142565342e-05
traindata_20190722_070150,sgBD2728A,strain,-4.769096708935952e-06,1.5276210025569467e-05,2.2016049509701303e-06
traindata_20190722_070150,sgDI20ALB,strain,,,
traindata_20190722_070150,sgDI20ALL,strain,,,
traindata_20190722_070150,sgDI23ALB,strain,,,
traindata_20190722_070150,sgDI23ALL,strain,,,
traindata_20190722_070150,sgRABB,strain,-1.2375914023154028e-05,1.4058234155745378e-05,1.7848035612721235e-06
traindata_20190722_070150,sgRABL,strain,-1.3424374354815808e-05,1.5613703859838673e-05,1.9467743268852807e-06
traindata_20190722_070150,sgRAAB,strain,-0.0001720304368124587,0.00014354535349774602,1.0905247291499903e-05
traindata_20190722_070150,sgRAAL,strain,-7.440532796183699e-05,0.00011164542676600947,7.37362756430419e-06
traindata_20190722_160013,aBD11Az,accel,-0.5288886852128807,0.5018100756743312,0.03456712706122758
traindata_20190722_160013,aBD17Ay,accel,-0.715547415789567,0.9763389505201836,0.038107036554581274
traindata_20190722_160013,aBD17Az,accel,-0.7073529874149215,0.8077761092446418,0.047927116912359194
traindata_20190722_160013,aBD17Cz,accel,-3.417437822241179,2.9177692164272564,0.15603475164952416
traindata_20190722_160013,aBD23Ay,accel,-0.656514881105731,0.47563176937029567,0.03682168464235888
traindata_20190722_160013,aBD23Az,accel,-0.6687077395765407,0.8387705206103866,0.049081739167437376
traindata_20190722_160013,aAR0910Ay,accel,,,
traindata_20190722_160013,aAR0910Cy,accel,,,
traindata_20190722_160013,aAR1516Ay,accel,,,
traindata_20190722_160013,aAR1516Cy,accel,,,
traindata_20190722_160013,aAR2122Ay,accel,,,
traindata_20190722_160013,aAR2122Cy,accel,,,
traindata_20190722_160013,sgBD1011A,strain,-7.103961003162142e-06,2.680132354453428e-06,1.4666499349548327e-06
traindata_20190722_160013,sgBD1415A,strain,-1.0693051148655682e-05,9.338226632511089e-07,2.3858220235072356e-06
traindata_20190722_160013,sgBD1718A,strain,-1.2505835745889706e-05,4.271723149395129e-07,2.5027884311998604e-06
traindata_20190722_160013,sgBD1718C,strain,-2.107261986110864e-06,4.8325931730040664e-05,1.091344532501513e-05
traindata_20190722_160013,sgBD2324AB,strain,-8.25653257695351e-06,5.054203300821378e-07,1.8123516687056992e-06
traindata_20190722_160013,sgBD2324AT,strain,-7.352693293841103e-06,7.576863225473837e-07,1.3050241064700503e-06
traindata_20190722_160013,sgBD2324C,strain,-2.320843010627171e-06,4.848879165337801e-05,1.0307266518599309e-05
traindata_20190722_160013,sgBD2728A,strain,-1.918981991916118e-06,1.3268599872783373e-05,1.722566733919782e-06
traindata_20190722_160013,sgDI20ALB,strain,,,
traindata_20190722_160013,sgDI20ALL,strain,,,
traindata_20190722_160013,sgDI23ALB,strain,,,
traindata_20190722_160013,sgDI23ALL,strain,,,
traindata_20190722_160013,sgRABB,strain,-1.2891210621825166e-05,6.077646387851098e-06,9.594075109546989e-07
traindata_20190722_160013,sgRABL,strain,-3.3469862806777658e-06,3.773999606595488e-06,6.251462484866679e-07
traindata_20190722_160013,sgRAAB,strain,-0.00015418231327731665,0.00017763527878603553,7.86839873702836e-06
traindata_20190722_160013,sgRAAL,strain,-3.96041781041333e-05,6.171003668039925e-05,3.900886062977532e-06
traindata_20190723_070621,aBD11Az,accel,-1.2681911107339807,1.1195048587531569,0.07945830712358891
traindata_20190723_070621,aBD17Ay,accel,-0.488595653678892,0.548037217081328,0.0405464635598645
traindata_20190723_070621,aBD17Az,accel,-1.2333640567342496,1.2268043305397887,0.09670305928005903
traindata_20190723_070621,aBD17Cz,accel,-0.6746115538290929,0.7573187666741243,0.06157162993643473
traindata_20190723_070621,aBD23Ay,accel,-0.6158156342309752,0.5907595704396493,0.039542793875900754
traindata_20190723_070621,aBD23Az,accel,-1.4911490958451539,1.9317854616083547,0.09860854925070354
traindata_20190723_070621,aAR0910Ay,accel,,,
traindata_20190723_070621,aAR0910Cy,accel,,,
traindata_20190723_070621,aAR1516Ay,accel,,,
traindata_20190723_070621,aAR1516Cy,accel,,,
traindata_20190723_070621,aAR2122Ay,accel,,,
traindata_20190723_070621,aAR2122Cy,accel,,,
traindata_20190723_070621,sgBD1011A,strain,-1.147079811774168e-06,2.3972876290158742e-05,5.71474390261963e-06
traindata_20190723_070621,sgBD1415A,strain,-1.9937601473607927e-06,2.175027582362418e-05,4.809299582619796e-06
traindata_20190723_070621,sgBD1718A,strain,-1.5743980447761581e-06,2.1601871450827162e-05,4.794312705366881e-06
traindata_20190723_070621,sgBD1718C,strain,-1.4233658662000373e-06,2.5447198056773837e-05,6.130294971621212e-06
traindata_20190723_070621,sgBD2324AB,strain,-1.0944287965596066e-06,2.5138065029136876e-05,5.868485457400082e-06
traindata_20190723_070621,sgBD2324AT,strain,-9.380123773160539e-07,3.0433817248270405e-05,7.469724008471267e-06
traindata_20190723_070621,sgBD2324C,strain,-7.218281347409804e-07,2.2044835702702658e-05,5.043288157700097e-06
traindata_20190723_070621,sgBD2728A,strain,-5.702946522240368e-07,5.462618164579644e-05,1.3235252486458639e-05
traindata_20190723_070621,sgDI20ALB,strain,,,
traindata_20190723_070621,sgDI20ALL,strain,,,
traindata_20190723_070621,sgDI23ALB,strain,,,
traindata_20190723_070621,sgDI23ALL,strain,,,
traindata_20190723_070621,sgRABB,strain,-0.0001508873001934519,0.0001733984068655257,1.033812356959663e-05
traindata_20190723_070621,sgRABL,strain,-0.00016442605858420562,0.00018044682218081953,1.0761067849200243e-05
traindata_20190723_070621,sgRAAB,strain,-1.570336178311648e-05,1.9469759986524246e-05,2.7805414217324376e-06
traindata_20190723_070621,sgRAAL,strain,-2.537115484497614e-05,1.7104765879436088e-05,2.5038830485018384e-06
traindata_20190723_160640,aBD11Az,accel,-0.4453023728427515,0.47619237573329126,0.05209309444541958
traindata_20190723_160640,aBD17Ay,accel,-0.44669504155859785,0.4565029101478927,0.04230546311805611
traindata_20190723_160640,aBD17Az,accel,-0.7986608514894948,0.7407646359871131,0.06838540744761291
traindata_20190723_160640,aBD17Cz,accel,-1.8770169429198766,2.3200003732399366,0.18306107491360424
traindata_20190723_160640,aBD23Ay,accel,-0.340973068231425,0.39007022093240906,0.03592308151005698
traindata_20190723_160640,aBD23Az,accel,-0.5550510775995446,0.4178273245342964,0.05350127074482123
traindata_20190723_160640,aAR0910Ay,accel,,,
traindata_20190723_160640,aAR0910Cy,accel,,,
traindata_20190723_160640,aAR1516Ay,accel,,,
traindata_20190723_160640,aAR1516Cy,accel,,,
traindata_20190723_160640,aAR2122Ay,accel,,,
traindata_20190723_160640,aAR2122Cy,accel,,,
traindata_20190723_160640,sgBD1011A,strain,-7.148072932902942e-06,3.3765766183092827e-06,1.7787390791013816e-06
traindata_20190723_160640,sgBD1415A,strain,-1.0198055001464442e-05,2.518024527398994e-06,2.8767734966155686e-06
traindata_20190723_160640,sgBD1718A,strain,-1.1090148953792067e-05,2.584651222429851e-06,3.0075319377039997e-06
traindata_20190723_160640,sgBD1718C,strain,-1.7126328097420663e-06,5.41444475624192e-05,1.477534503704154e-05
traindata_20190723_160640,sgBD2324AB,strain,-6.364012581788769e-06,2.8707684219456803e-06,2.1300758327328903e-06
traindata_20190723_160640,sgBD2324AT,strain,-4.876277818709873e-06,4.162284723675484e-06,1.5148397406144195e-06
traindata_20190723_160640,sgBD2324C,strain,-2.0644782436279397e-06,5.0875135075861876e-05,1.4053070005097467e-05
traindata_20190723_160640,sgBD2728A,strain,-1.3058021246202534e-06,1.637466209726795e-05,3.0377537110658224e-06
traindata_20190723_160640,sgDI20ALB,strain,,,
traindata_20190723_160640,sgDI20ALL,strain,,,
traindata_20190723_160640,sgDI23ALB,strain,,,
traindata_20190723_160640,sgDI23ALL,strain,,,
traindata_20190723_160640,sgRABB,strain,-1.4834247987800881e-05,1.7229707968695096e-05,2.30876135312393e-06
traindata_20190723_160640,sgRABL,strain,-1.8546414608759958e-05,2.0009038735557626e-05,2.5901234679095627e-06
traindata_20190723_160640,sgRAAB,strain,-0.00014572208028705637,0.00018184368129791002,1.2558395572880788e-05
traindata_20190723_160640,sgRAAL,strain,-5.4859873309061525e-05,9.693354608778963e-05,6.371990122624413e-06
traindata_20190724_070607,aBD11Az,accel,-0.8999231978202223,0.960143769531975,0.07815102997594438
traindata_20190724_070607,aBD17Ay,accel,-0.5660477839113746,0.5235747368150688,0.03793034512231306
traindata_20190724_070607,aBD17Az,accel,-0.971755250547421,1.1791891452673047,0.08276202770798675
traindata_20190724_070607,aBD17Cz,accel,-0.5456845657443387,0.6010319417337713,0.05378249785882146
traindata_20190724_070607,aBD23Ay,accel,-0.4617957762409463,0.6747083465771784,0.036494242424614326
traindata_20190724_070607,aBD23Az,accel,-1.6942823212586393,1.6223890854479013,0.0868728702827498
traindata_20190724_070607,aAR0910Ay,accel,,,
traindata_20190724_070607,aAR0910Cy,accel,,,
traindata_20190724_070607,aAR1516Ay,accel,,,
traindata_20190724_070607,aAR1516Cy,accel,,,
traindata_20190724_070607,aAR2122Ay,accel,,,
traindata_20190724_070607,aAR2122Cy,accel,,,
traindata_20190724_070607,sgBD1011A,strain,-1.7132640715180453e-06,2.3442027361511965e-05,5.396210372250084e-06
traindata_20190724_070607,sgBD1415A,strain,-1.797954346938691e-06,2.074126114527741e-05,4.550749181180805e-06
traindata_20190724_070607,sgBD1718A,strain,-1.6629446811033884e-06,2.0901291186585852e-05,4.619089692687144e-06
traindata_20190724_070607,sgBD1718C,strain,-9.668821134686725e-07,2.568612610466157e-05,6.348283375427821e-06
traindata_20190724_070607,sgBD2324AB,strain,-8.346069113901889e-07,2.463400737390839e-05,5.780474006526891e-06
traindata_20190724_070607,sgBD2324AT,strain,-6.990935373723374e-07,3.0159063253536253e-05,7.392554800116171e-06
traindata_20190724_070607,sgBD2324C,strain,-4.3271417303437573e-07,2.162929786502009e-05,5.2092879158735245e-06
traindata_20190724_070607,sgBD2728A,strain,-7.526299336849899e-07,5.405217437715764e-05,1.3206908702792078e-05
traindata_20190724_070607,sgDI20ALB,strain,,,
traindata_20190724_070607,sgDI20ALL,strain,,,
traindata_20190724_070607,sgDI23ALB,strain,,,
traindata_20190724_070607,sgDI23ALL,strain,,,
traindata_20190724_070607,sgRABB,strain,-0.0001527342692432217,0.00016243200635712019,1.0707239773150312e-05
traindata_20190724_070607,sgRABL,strain,-0.0001439200334784723,0.0001608785056525398,1.137689843145783e-05
traindata_20190724_070607,sgRAAB,strain,-1.4296462339036156e-05,1.9460918319836142e-05,2.893060049344515e-06
traindata_20190724_070607,sgRAAL,strain,-2.127203951803535e-05,1.7228439917196684e-05,2.586914590789082e-06
traindata_20190724_160955,aBD11Az,accel,-0.5176486854801898,0.4616305209594556,0.03499780714941662
traindata_20190724_160955,aBD17Ay,accel,-0.9421738393886605,1.139716883060065,0.03857606081851962
traindata_20190724_160955,aBD17Az,accel,-0.9558565448364531,0.8583589235506657,0.04660009598583631
traindata_20190724_160955,aBD17Cz,accel,-2.9330383670861924,2.4871261597695207,0.14052758557350722
traindata_20190724_160955,aBD23Ay,accel,-0.6833227025015011,0.5856450689304726,0.038465702536699044
traindata_20190724_160955,aBD23Az,accel,-0.6071602954174898,0.723732537699773,0.0498938153680382
traindata_20190724_160955,aAR0910Ay,accel,,,
traindata_20190724_160955,aAR0910Cy,accel,,,
traindata_20190724_160955,aAR1516Ay,accel,,,
traindata_20190724_160955,aAR1516Cy,accel,,,
traindata_20190724_160955,aAR2122Ay,accel,,,
traindata_20190724_160955,aAR2122Cy,accel,,,
traindata_20190724_160955,sgBD1011A,strain,-6.53827172613676e-06,2.959555188890165e-06,1.3578750209954083e-06
traindata_20190724_160955,sgBD1415A,strain,-9.839959703160188e-06,1.8686580214273058e-06,2.2405899842268023e-06
traindata_20190724_160955,sgBD1718A,strain,-1.1843389530344952e-05,1.008757121976985e-06,2.3593054266770495e-06
traindata_20190724_160955,sgBD1718C,strain,-2.8465163783526542e-06,4.8486259471000603e-05,1.080463303461018e-05
traindata_20190724_160955,sgBD2324AB,strain,-8.170138845914852e-06,8.959628810576532e-07,1.7480927337977797e-06
traindata_20190724_160955,sgBD2324AT,strain,-6.757442345946969e-06,1.4700342919888749e-06,1.2365106750555431e-06
traindata_20190724_160955,sgBD2324C,strain,-2.5285130921332477e-06,4.792935665725575e-05,1.0256569201605667e-05
traindata_20190724_160955,sgBD2728A,strain,-2.400486214503288e-06,1.392904091616692e-05,1.7505999148696804e-06
traindata_20190724_160955,sgDI20ALB,strain,,,
traindata_20190724_160955,sgDI20ALL,strain,,,
traindata_20190724_160955,sgDI23ALB,strain,,,
traindata_20190724_160955,sgDI23ALL,strain,,,
traindata_20190724_160955,sgRABB,strain,-1.2885026469152427e-05,6.260146126496304e-06,1.1021966469402006e-06
traindata_20190724_160955,sgRABL,strain,-4.551879498479366e-06,4.35643251253128e-06,8.980041090003165e-07
traindata_20190724_160955,sgRAAB,strain,-0.0001309649604923557,0.00018878707678396877,8.573897487197183e-06
traindata_20190724_160955,sgRAAL,strain,-3.7017979731221256e-05,5.6580912750708705e-05,4.173302044391267e-06
traindata_20190725_070153,aBD11Az,accel,-0.31903769820386335,0.3394789396733711,0.03565635498652002
traindata_20190725_070153,aBD17Ay,accel,-0.3896286691244466,0.3305765391267021,0.033856911696007096
traindata_20190725_070153,aBD17Az,accel,-0.4312830362735143,0.431599818879893,0.0471086102571796
traindata_20190725_070153,aBD17Cz,accel,-1.4819223197227058,1.5270902944029667,0.1316089199279418
traindata_20190725_070153,aBD23Ay,accel,-0.7001962299281261,0.5674443709748322,0.03319515698384623
traindata_20190725_070153,aBD23Az,accel,-1.5846137909485174,1.3508946556892603,0.05227111729788566
traindata_20190725_070153,aAR0910Ay,accel,,,
traindata_20190725_070153,aAR0910Cy,accel,,,
traindata_20190725_070153,aAR1516Ay,accel,,,
traindata_20190725_070153,aAR1516Cy,accel,,,
traindata_20190725_070153,aAR2122Ay,accel,,,
traindata_20190725_070153,aAR2122Cy,accel,,,
traindata_20190725_070153,sgBD1011A,strain,-2.4125360306445436e-06,3.4831717174523577e-06,5.52498392823944e-07
traindata_20190725_070153,sgBD1415A,strain,-5.535004592630523e-06,3.416495023209475e-06,1.165706316962792e-06
traindata_20190725_070153,sgBD1718A,strain,-6.323025072928583e-06,1.700463510366496e-06,1.4157017577676818e-06
traindata_20190725_070153,sgBD1718C,strain,-4.29651796694287e-06,4.335305154701914e-05,1.0014973864363344e-05
traindata_20190725_070153,sgBD2324AB,strain,-5.514934513583408e-06,1.511513021691419e-06,1.1826775011191485e-06
traindata_20190725_070153,sgBD2324AT,strain,-3.6284672210500093e-06,5.306882659484205e-06,7.667255326022242e-07
traindata_20190725_070153,sgBD2324C,strain,-1.971915837077208e-06,4.2274950399677166e-05,9.916000896637705e-06
traindata_20190725_070153,sgBD2728A,strain,-1.3358717285806912e-06,1.3165094446461055e-05,2.3216438943645788e-06
traindata_20190725_070153,sgDI20ALB,strain,,,
traindata_20190725_070153,sgDI20ALL,strain,,,
traindata_20190725_070153,sgDI23ALB,strain,,,
traindata_20190725_070153,sgDI23ALL,strain,,,
traindata_20190725_070153,sgRABB,strain,-1.3296096252058864e-05,1.3598090929179267e-05,2.7309534393254834e-06
traindata_20190725_070153,sgRABL,strain,-1.602425168574696e-05,1.7188003219530056e-05,3.1358312374481353e-06
traindata_20190725_070153,sgRAAB,strain,-0.00010063815538216426,0.00011078785947102142,8.683021011062752e-06
traindata_20190725_070153,sgRAAL,strain,-5.056807496871076e-05,5.0289190857013644e-05,5.421904176304423e-06
traindata_20190725_160000,aBD11Az,accel,-1.5995031534076525,1.7631094873803599,0.06890482920826001
traindata_20190725_160000,aBD17Ay,accel,-0.7304071843874078,0.795338634949653,0.047610023810407354
traindata_20190725_160000,aBD17Az,accel,-1.4852215448302812,2.043055219719509,0.08247668041390512
traindata_20190725_160000,aBD17Cz,accel,-2.379112063421113,1.8959859907000278,0.14245847075112697
traindata_20190725_160000,aBD23Ay,accel,-0.6492217502681482,0.6920396689838711,0.048184877177336084
traindata_20190725_160000,aBD23Az,accel,-1.084164986569387,1.455423982751466,0.08768555532958905
traindata_20190725_160000,aAR0910Ay,accel,,,
traindata_20190725_160000,aAR0910Cy,accel,,,
traindata_20190725_160000,aAR1516Ay,accel,,,
traindata_20190725_160000,aAR1516Cy,accel,,,
traindata_20190725_160000,aAR2122Ay,accel,,,
traindata_20190725_160000,aAR2122Cy,accel,,,
traindata_20190725_160000,sgBD1011A,strain,-7.596278455652863e-06,1.7775902299774487e-05,3.5769106555026978e-06
traindata_20190725_160000,sgBD1415A,strain,-1.0748097577309652e-05,1.4948449382295122e-05,3.7122938182982245e-06
traindata_20190725_160000,sgBD1718A,strain,-1.2587001989761539e-05,1.60962517960581e-05,3.866638979717273e-06
